Chrom.1,
UV,
ml,mAU
35.49411,-0.009814
35.520752,-0.012941
35.547394,-0.014095
35.574036,-0.014169
35.600708,-0.014421
35.62735,-0.012982
35.653992,-0.01385
35.680634,-0.014631
35.707275,-0.01438
35.733917,-0.017345
35.760559,-0.01718
35.787201,-0.020505
35.813843,-0.022067
35.840485,-0.021625
35.867126,-0.024222
35.893799,-0.02273
35.920441,-0.021324
35.947083,-0.018991
35.973724,-0.017883
36.000366,-0.018649
36.027008,-0.016376
36.05365,-0.018381
36.080292,-0.01801
36.106934,-0.021081
36.133575,-0.021471
36.160248,-0.021404
36.18689,-0.019544
36.213531,-0.019104
36.240173,-0.018056
36.266815,-0.017274
36.293457,-0.017011
36.320099,-0.019012
36.346741,-0.018814
36.373383,-0.017157
36.400024,-0.016376
36.426666,-0.01734
36.453339,-0.015588
36.47998,-0.014816
36.506622,-0.014295
36.533264,-0.014706
36.559906,-0.013929
36.586548,-0.012299
36.61319,-0.012865
36.639832,-0.012589
36.666473,-0.010373
36.693115,-0.010882
36.719788,-0.012057
36.746429,-0.012146
36.773071,-0.012357
36.799713,-0.01239
36.826355,-0.012219
36.852997,-0.015459
36.879639,-0.016136
36.906281,-0.018913
36.932922,-0.017092
36.959564,-0.015581
36.986206,-0.012216
37.012878,-0.011005
37.03952,-0.009599
37.066162,-0.008148
37.092804,-0.009789
37.119446,-0.013477
37.146088,-0.015416
37.172729,-0.017738
37.199371,-0.020412
37.226013,-0.017929
37.252655,-0.016916
37.279327,-0.015427
37.305969,-0.0146
37.332611,-0.013713
37.359253,-0.011678
37.385895,-0.012598
37.412537,-0.011633
37.439178,-0.014599
37.46582,-0.016069
37.492462,-0.017252
37.519104,-0.018139
37.545746,-0.019804
37.572418,-0.021286
37.59906,-0.020823
37.625702,-0.021722
37.652344,-0.021606
37.678986,-0.023356
37.705627,-0.02045
37.732269,-0.022673
37.758911,-0.020292
37.785553,-0.019543
37.812195,-0.018511
37.838867,-0.018107
37.865509,-0.016577
37.892151,-0.016502
37.918793,-0.016821
37.945435,-0.0197
37.972076,-0.017405
37.998718,-0.015041
38.02536,-0.01593
38.052002,-0.01556
38.078644,-0.017657
38.105286,-0.016745
38.131958,-0.015793
38.1586,-0.018716
38.185242,-0.01974
38.211884,-0.020147
38.238525,-0.019383
38.265167,-0.017991
38.291809,-0.018265
38.318451,-0.013559
38.345093,-0.014798
38.371735,-0.014018
38.398407,-0.014066
38.425049,-0.01563
38.451691,-0.015678
38.478333,-0.017638
38.504974,-0.018037
38.531616,-0.017665
38.558258,-0.017545
38.5849,-0.017342
38.611542,-0.019164
38.638184,-0.019273
38.664825,-0.020808
38.691498,-0.022076
38.71814,-0.020688
38.744781,-0.020728
38.771423,-0.020619
38.798065,-0.02005
38.824707,-0.018729
38.851349,-0.018331
38.877991,-0.017351
38.904633,-0.018153
38.931274,-0.016919
38.957947,-0.018601
38.984589,-0.017809
39.01123,-0.018864
39.037872,-0.020281
39.064514,-0.018823
39.091156,-0.02118
39.117798,-0.020061
39.14444,-0.020983
39.171082,-0.022337
39.197723,-0.01969
39.224365,-0.019288
39.251038,-0.018177
39.277679,-0.016661
39.304321,-0.017034
39.330963,-0.01626
39.357605,-0.015337
39.384247,-0.014805
39.410889,-0.016852
39.437531,-0.015225
39.464172,-0.016065
39.490814,-0.0152
39.517487,-0.017773
39.544128,-0.017419
39.57077,-0.019114
39.597412,-0.021262
39.624054,-0.020823
39.650696,-0.021356
39.677338,-0.021081
39.703979,-0.017839
39.730621,-0.017464
39.757263,-0.016607
39.783905,-0.017023
39.810577,-0.019156
39.837219,-0.021515
39.863861,-0.024825
39.890503,-0.024202
39.917145,-0.02554
39.943787,-0.02301
39.970428,-0.020233
39.99707,-0.016949
40.023712,-0.015589
40.050354,-0.017783
40.077026,-0.017335
40.103668,-0.016491
40.13031,-0.017485
40.156952,-0.019773
40.183594,-0.021711
40.210236,-0.022595
40.236877,-0.024365
40.263519,-0.025015
40.290161,-0.025894
40.316803,-0.026826
40.343445,-0.024401
40.370117,-0.022104
40.396759,-0.022645
40.423401,-0.023958
40.450043,-0.025319
40.476685,-0.024194
40.503326,-0.02083
40.529968,-0.020752
40.55661,-0.021315
40.583252,-0.018644
40.609894,-0.0158
40.636566,-0.012025
40.663208,-0.012296
40.68985,-0.016138
40.716492,-0.014306
40.743134,-0.01532
40.769775,-0.017257
40.796417,-0.017343
40.823059,-0.019569
40.849701,-0.015718
40.876343,-0.013805
40.902985,-0.017273
40.929657,-0.017067
40.956299,-0.018719
40.982941,-0.019931
41.009583,-0.019584
41.036224,-0.019635
41.062866,-0.019534
41.089508,-0.019069
41.11615,-0.017725
41.142792,-0.017628
41.169434,-0.018012
41.196075,-0.017866
41.222748,-0.016514
41.24939,-0.018276
41.276031,-0.018698
41.302673,-0.01708
41.329315,-0.019448
41.355957,-0.0201
41.382599,-0.021363
41.409241,-0.021568
41.435883,-0.022136
41.462524,-0.025047
41.489197,-0.023829
41.515839,-0.021101
41.54248,-0.021916
41.569122,-0.020247
41.595764,-0.019881
41.622406,-0.01698
41.649048,-0.016627
41.67569,-0.015353
41.702332,-0.012294
41.728973,-0.010816
41.755615,-0.009644
41.782288,-0.006997
41.808929,-0.006764
41.835571,-0.008796
41.862213,-0.009564
41.888855,-0.008618
41.915497,-0.008485
41.942139,-0.010931
41.968781,-0.014453
41.995422,-0.014723
42.022064,-0.017597
42.048737,-0.015709
42.075378,-0.016584
42.10202,-0.017127
42.128662,-0.016282
42.155304,-0.017077
42.181946,-0.014864
42.208588,-0.016887
42.235229,-0.016867
42.261871,-0.01892
42.288513,-0.01826
42.315155,-0.016504
42.341827,-0.017224
42.368469,-0.017162
42.395111,-0.016849
42.421753,-0.018412
42.448395,-0.020007
42.475037,-0.02051
42.501678,-0.0184
42.52832,-0.016784
42.554962,-0.019546
42.581604,-0.017964
42.608276,-0.015619
42.634918,-0.016628
42.66156,-0.01954
42.688202,-0.017656
42.714844,-0.016354
42.741486,-0.015492
42.768127,-0.017999
42.794769,-0.021722
42.821411,-0.019814
42.848053,-0.021404
42.874695,-0.022059
42.901367,-0.019662
42.928009,-0.018726
42.954651,-0.013538
42.981293,-0.012778
43.007935,-0.015137
43.034576,-0.013743
43.061218,-0.014765
43.08786,-0.016021
43.114502,-0.016179
43.141144,-0.01791
43.167816,-0.016768
43.194458,-0.012832
43.2211,-0.014411
43.247742,-0.012828
43.274384,-0.013821
43.301025,-0.015694
43.327667,-0.012423
43.354309,-0.015496
43.380951,-0.011857
43.407593,-0.016851
43.434235,-0.015799
43.460907,-0.016419
43.487549,-0.016977
43.514191,-0.015492
43.540833,-0.021221
43.567474,-0.020267
43.594116,-0.020533
43.620758,-0.020433
43.6474,-0.022754
43.674042,-0.022532
43.700684,-0.020767
43.727356,-0.018343
43.753998,-0.014029
43.78064,-0.013743
43.807281,-0.012169
43.833923,-0.013744
43.860565,-0.0121
43.887207,-0.012764
43.913849,-0.013692
43.940491,-0.015991
43.967133,-0.015217
43.993774,-0.016039
44.020447,-0.015246
44.047089,-0.016038
44.07373,-0.016642
44.100372,-0.015391
44.127014,-0.014119
44.153656,-0.013926
44.180298,-0.014577
44.20694,-0.016468
44.233582,-0.013329
44.260223,-0.016208
44.286896,-0.017271
44.313538,-0.0192
44.340179,-0.018425
44.366821,-0.019861
44.393463,-0.022953
44.420105,-0.024524
44.446747,-0.025206
44.473389,-0.027045
44.500031,-0.027142
44.526672,-0.025063
44.553314,-0.023548
44.579987,-0.020435
44.606628,-0.019863
44.63327,-0.020025
44.659912,-0.020893
44.686554,-0.021748
44.713196,-0.023347
44.739838,-0.022319
44.766479,-0.023201
44.793121,-0.020454
44.819763,-0.018705
44.846436,-0.017436
44.873077,-0.019772
44.899719,-0.020897
44.926361,-0.021089
44.953003,-0.021785
44.979645,-0.024508
45.006287,-0.024026
45.032928,-0.02512
45.05957,-0.024077
45.086212,-0.019388
45.112854,-0.02005
45.139526,-0.018409
45.166168,-0.01875
45.19281,-0.017432
45.219452,-0.016904
45.246094,-0.016535
45.272736,-0.015845
45.299377,-0.015137
45.326019,-0.017886
45.352661,-0.02075
45.379303,-0.018803
45.405975,-0.018709
45.432617,-0.021391
45.459259,-0.021646
45.485901,-0.021623
45.512543,-0.020439
45.539185,-0.017925
45.565826,-0.01726
45.592468,-0.017255
45.61911,-0.014216
45.645752,-0.016351
45.672394,-0.01368
45.699066,-0.017616
45.725708,-0.019313
45.75235,-0.017809
45.778992,-0.020529
45.805634,-0.018504
45.832275,-0.019798
45.858917,-0.020148
45.885559,-0.02019
45.912201,-0.020462
45.938843,-0.018581
45.965515,-0.018692
45.992157,-0.017394
46.018799,-0.017694
46.045441,-0.019865
46.072083,-0.019341
46.098724,-0.019804
46.125366,-0.023004
46.152008,-0.023021
46.17865,-0.022476
46.205292,-0.020723
46.231934,-0.018364
46.258606,-0.019986
46.285248,-0.016813
46.31189,-0.017247
46.338531,-0.018433
46.365173,-0.018726
46.391815,-0.023348
46.418457,-0.020431
46.445099,-0.02109
46.471741,-0.022471
46.498383,-0.017947
46.525055,-0.019685
46.551697,-0.019789
46.578339,-0.019873
46.60498,-0.015509
46.631622,-0.014238
46.658264,-0.014768
46.684906,-0.014017
46.711548,-0.012096
46.73819,-0.014576
46.764832,-0.017316
46.791473,-0.017283
46.818146,-0.021244
46.844788,-0.023261
46.871429,-0.022218
46.898071,-0.021632
46.924713,-0.020559
46.951355,-0.020063
46.977997,-0.017929
47.004639,-0.01747
47.031281,-0.017247
47.057922,-0.019402
47.084595,-0.022228
47.111237,-0.023736
47.137878,-0.02542
47.16452,-0.023899
47.191162,-0.024157
47.217804,-0.020343
47.244446,-0.01445
47.271088,-0.012677
47.297729,-0.010567
47.324371,-0.013302
47.351013,-0.011651
47.377686,-0.011933
47.404327,-0.011855
47.430969,-0.014273
47.457611,-0.014662
47.484253,-0.01746
47.510895,-0.01477
47.537537,-0.015668
47.564178,-0.0181
47.59082,-0.020089
47.617462,-0.02157
47.644135,-0.025635
47.670776,-0.024151
47.697418,-0.027637
47.72406,-0.027603
47.750702,-0.023309
47.777344,-0.023709
47.803986,-0.018635
47.830627,-0.019166
47.857269,-0.017135
47.883911,-0.016458
47.910553,-0.019756
47.937225,-0.017534
47.963867,-0.020049
47.990509,-0.018454
48.017151,-0.019463
48.043793,-0.019246
48.070435,-0.017662
48.097076,-0.019534
48.123718,-0.018404
48.15036,-0.019674
48.177002,-0.019363
48.203674,-0.02297
48.230316,-0.023735
48.256958,-0.020877
48.2836,-0.018766
48.310242,-0.018122
48.336884,-0.016137
48.363525,-0.015254
48.390167,-0.015692
48.416809,-0.017026
48.443451,-0.016848
48.470093,-0.019257
48.496765,-0.018379
48.523407,-0.016786
48.550049,-0.01696
48.576691,-0.018961
48.603333,-0.021543
48.629974,-0.021046
48.656616,-0.023407
48.683258,-0.023939
48.7099,-0.02593
48.736542,-0.023913
48.763214,-0.02214
48.789856,-0.020779
48.816498,-0.020538
48.84314,-0.019216
48.869781,-0.017703
48.896423,-0.0176
48.923065,-0.017706
48.949707,-0.021524
48.976349,-0.019977
49.002991,-0.019144
49.029633,-0.019553
49.056305,-0.020003
49.082947,-0.019943
49.109589,-0.01766
49.13623,-0.015612
49.162872,-0.020368
49.189514,-0.020588
49.216156,-0.020893
49.242798,-0.020797
49.26944,-0.020985
49.296082,-0.022189
49.322754,-0.020535
49.349396,-0.022059
49.376038,-0.023402
49.402679,-0.019635
49.429321,-0.020792
49.455963,-0.021565
49.482605,-0.024936
49.509247,-0.022449
49.535889,-0.019884
49.562531,-0.020339
49.589172,-0.019538
49.615845,-0.018982
49.642487,-0.013962
49.669128,-0.010522
49.69577,-0.010574
49.722412,-0.01287
49.749054,-0.011922
49.775696,-0.012261
49.802338,-0.014184
49.828979,-0.015316
49.855621,-0.015817
49.882263,-0.015242
49.908936,-0.015324
49.935577,-0.018652
49.962219,-0.018453
49.988861,-0.017667
50.015503,-0.018532
50.042145,-0.017675
50.068787,-0.017063
50.095428,-0.015779
50.12207,-0.017392
50.148712,-0.020145
50.175385,-0.022725
50.202026,-0.023006
50.228668,-0.025838
50.25531,-0.029318
50.281952,-0.028962
50.308594,-0.027346
50.335236,-0.025969
50.361877,-0.025581
50.388519,-0.024715
50.415161,-0.023291
50.441803,-0.024601
50.468475,-0.024349
50.495117,-0.020151
50.521759,-0.0222
50.548401,-0.019962
50.575043,-0.016892
50.601685,-0.016183
50.628326,-0.015984
50.654968,-0.019809
50.68161,-0.019576
50.708252,-0.020555
50.734924,-0.022171
50.761566,-0.020626
50.788208,-0.021243
50.81485,-0.020481
50.841492,-0.017762
50.868134,-0.018176
50.894775,-0.017132
50.921417,-0.017677
50.948059,-0.016294
50.974701,-0.015748
51.001343,-0.013921
51.028015,-0.012219
51.054657,-0.014728
51.081299,-0.014716
51.107941,-0.017868
51.134583,-0.018249
51.161224,-0.022879
51.187866,-0.025317
51.214508,-0.026163
51.24115,-0.025978
51.267792,-0.026092
51.294464,-0.024696
51.321106,-0.020959
51.347748,-0.019758
51.37439,-0.019193
51.401031,-0.018707
51.427673,-0.016006
51.454315,-0.014833
51.480957,-0.014682
51.507599,-0.017159
51.534241,-0.017808
51.560883,-0.017882
51.587555,-0.01863
51.614197,-0.023245
51.640839,-0.025993
51.66748,-0.027452
51.694122,-0.027625
51.720764,-0.028071
51.747406,-0.026641
51.774048,-0.025352
51.80069,-0.026292
51.827332,-0.024593
51.854004,-0.022196
51.880646,-0.020754
51.907288,-0.020368
51.933929,-0.022307
51.960571,-0.020009
51.987213,-0.018089
52.013855,-0.020279
52.040497,-0.022227
52.067139,-0.024303
52.093781,-0.026014
52.120422,-0.025294
52.147095,-0.027489
52.173737,-0.02579
52.200378,-0.025093
52.22702,-0.023218
52.253662,-0.021286
52.280304,-0.022162
52.306946,-0.02119
52.333588,-0.022434
52.360229,-0.024036
52.386871,-0.023639
52.413544,-0.022372
52.440186,-0.021409
52.466827,-0.021872
52.493469,-0.020846
52.520111,-0.019317
52.546753,-0.022094
52.573395,-0.023807
52.600037,-0.025943
52.626678,-0.024625
52.65332,-0.024293
52.679962,-0.023681
52.706635,-0.022891
52.733276,-0.023638
52.759918,-0.022786
52.78656,-0.02345
52.813202,-0.02391
52.839844,-0.022366
52.866486,-0.022939
52.893127,-0.021739
52.919769,-0.021445
52.946411,-0.02085
52.973083,-0.018637
52.999725,-0.017989
53.026367,-0.017694
53.053009,-0.018308
53.079651,-0.018021
53.106293,-0.017392
53.132935,-0.018726
53.159576,-0.020196
53.186218,-0.022427
53.21286,-0.022442
53.239502,-0.020698
53.266174,-0.02314
53.292816,-0.024347
53.319458,-0.025583
53.3461,-0.026488
53.372742,-0.027849
53.399384,-0.028291
53.426025,-0.02642
53.452667,-0.026335
53.479309,-0.023798
53.505951,-0.021385
53.532623,-0.020628
53.559265,-0.022503
53.585907,-0.022985
53.612549,-0.021682
53.639191,-0.023801
53.665833,-0.023652
53.692474,-0.022408
53.719116,-0.022988
53.745758,-0.023558
53.7724,-0.024651
53.799042,-0.022484
53.825714,-0.022901
53.852356,-0.022778
53.878998,-0.022057
53.90564,-0.020575
53.932281,-0.020639
53.958923,-0.021039
53.985565,-0.021552
54.012207,-0.022252
54.038849,-0.023839
54.065491,-0.026427
54.092163,-0.028434
54.118805,-0.029165
54.145447,-0.028982
54.172089,-0.028055
54.19873,-0.026259
54.225372,-0.025357
54.252014,-0.022764
54.278656,-0.019692
54.305298,-0.018938
54.33194,-0.020274
54.358582,-0.022271
54.385254,-0.023501
54.411896,-0.025018
54.438538,-0.027025
54.465179,-0.026982
54.491821,-0.027556
54.518463,-0.029833
54.545105,-0.030821
54.571747,-0.029923
54.598389,-0.029865
54.625031,-0.028477
54.651703,-0.028543
54.678345,-0.02602
54.704987,-0.022634
54.731628,-0.02004
54.75827,-0.020232
54.784912,-0.021653
54.811554,-0.023876
54.838196,-0.024427
54.864838,-0.025857
54.891479,-0.028288
54.918121,-0.028032
54.944794,-0.029345
54.971436,-0.0288
54.998077,-0.028138
55.024719,-0.029273
55.051361,-0.029702
55.078003,-0.031225
55.104645,-0.033009
55.131287,-0.030965
55.157928,-0.029061
55.18457,-0.026961
55.211243,-0.027344
55.237885,-0.028633
55.264526,-0.024482
55.291168,-0.025325
55.31781,-0.026223
55.344452,-0.026989
55.371094,-0.025075
55.397736,-0.022644
55.424377,-0.021877
55.451019,-0.02269
55.477661,-0.024587
55.504333,-0.026089
55.530975,-0.028158
55.557617,-0.028076
55.584259,-0.030656
55.610901,-0.029205
55.637543,-0.027971
55.664185,-0.02585
55.690826,-0.023668
55.717468,-0.025327
55.74411,-0.025043
55.770782,-0.024091
55.797424,-0.021841
55.824066,-0.023759
55.850708,-0.023399
55.87735,-0.023251
55.903992,-0.022513
55.930634,-0.023567
55.957275,-0.024139
55.983917,-0.024056
56.010559,-0.022428
56.037201,-0.021793
56.063873,-0.02425
56.090515,-0.020601
56.117157,-0.019672
56.143799,-0.021176
56.170441,-0.021295
56.197083,-0.019737
56.223724,-0.018654
56.250366,-0.020817
56.277008,-0.02079
56.30365,-0.020283
56.330322,-0.021169
56.356964,-0.02269
56.383606,-0.024802
56.410248,-0.025279
56.43689,-0.02663
56.463531,-0.027887
56.490173,-0.028267
56.516815,-0.029255
56.543457,-0.029841
56.570099,-0.030266
56.596741,-0.031658
56.623413,-0.029765
56.650055,-0.028334
56.676697,-0.030341
56.703339,-0.026859
56.72998,-0.025676
56.756622,-0.025029
56.783264,-0.026686
56.809906,-0.027834
56.836548,-0.028356
56.86319,-0.028193
56.889862,-0.028466
56.916504,-0.028641
56.943146,-0.027511
56.969788,-0.025878
56.996429,-0.024918
57.023071,-0.023183
57.049713,-0.022456
57.076355,-0.02074
57.102997,-0.019414
57.129639,-0.019838
57.156281,-0.019828
57.182953,-0.019767
57.209595,-0.019961
57.236237,-0.021346
57.262878,-0.021339
57.28952,-0.022149
57.316162,-0.019976
57.342804,-0.019171
57.369446,-0.018441
57.396088,-0.017786
57.422729,-0.02167
57.449402,-0.022903
57.476044,-0.023785
57.502686,-0.025951
57.529327,-0.027807
57.555969,-0.026943
57.582611,-0.024743
57.609253,-0.023427
57.635895,-0.024039
57.662537,-0.022723
57.689178,-0.021557
57.71582,-0.022402
57.742493,-0.025653
57.769135,-0.027176
57.795776,-0.028634
57.822418,-0.029835
57.84906,-0.030331
57.875702,-0.031044
57.902344,-0.02921
57.928986,-0.026494
57.955627,-0.025657
57.982269,-0.024246
58.008942,-0.024139
58.035583,-0.023714
58.062225,-0.026303
58.088867,-0.025707
58.115509,-0.025224
58.142151,-0.026659
58.168793,-0.025639
58.195435,-0.026065
58.222076,-0.025583
58.248718,-0.025808
58.27536,-0.026062
58.302032,-0.026088
58.328674,-0.026735
58.355316,-0.027206
58.381958,-0.025099
58.4086,-0.024413
58.435242,-0.02479
58.461884,-0.027128
58.488525,-0.026806
58.515167,-0.026532
58.541809,-0.026737
58.568481,-0.027049
58.595123,-0.026409
58.621765,-0.02561
58.648407,-0.0269
58.675049,-0.026603
58.701691,-0.026523
58.728333,-0.026754
58.754974,-0.026943
58.781616,-0.025867
58.808258,-0.024717
58.8349,-0.025777
58.861572,-0.02599
58.888214,-0.026625
58.914856,-0.028367
58.941498,-0.029045
58.96814,-0.029649
58.994781,-0.029747
59.021423,-0.028045
59.048065,-0.027571
59.074707,-0.025136
59.101349,-0.024574
